Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Delay_from_due_date,Num_of_Delayed_Payment,Credit_History_Age,Payment_of_Min_Amount,Credit_Utilization_Ratio,Credit_Mix,Monthly_Balance,Credit_Score
19.0,4,25784.65,1853.720833333333,3,7,6.0,1181.19,100.3082272124392,15,8.0,76,1,25.062010377134143,1,301.47815612001585,2
38.0,4,16449.27,1089.7725,903,6,2.0,1385.18,16.598134235774197,22,15.0,99,1,26.323164793107523,1,270.3005158045584,1
45.0,2,147521.76,12586.48,1,1,1.0,101.57,122.3425952164507,5,2.0,220,0,28.85237162488271,2,421.33587524535307,2
36.0,14,134569.34999999998,10979.112499999996,0,4,2.0,384.01,61771.0,13,7.0,221,0,26.73027965432967,2,1030.6948688490666,1
39.0,12,89126.25,7675.1875,4,5,2.0,631.58,125.29314199736976,7,19.0,222,1,38.46590089841064,1,384.6669560341912,1
38.0,7,14860.185,1320.34875,6,3,3.0,1263.45,32.47059122029513,8,19.0,206,1,37.58681690455477,1,279.01001716451094,1
34.0,0,53352.60000000001,4345.05,6,10,7.0,3576.63,245.9249415030019,26,20.0,166,1,29.710044955561923,1,329.726042762538,1
24.0,9,14441.54,1369.4616666666668,9,5,6.0,2176.93,47.799525750056496,26,19.0,115,1,30.051555984809607,0,255.47164914267216,1
34.0,10,21509.645,1639.4704166666668,4,1,1.0,73.61,9.16893126183574,4,4.0,358,0,32.87437339198193,2,379.46602280318666,2
26.0,9,12975.96,1036.33,8,5,1.0,531.08,5.766275880264306,19,12.0,314,0,29.803768561992484,1,320.18889187432626,1
36.0,5,125977.6,10426.133333333331,8,6,2.0,581.65,149.98251586409074,27,17.0,387,1,33.805365025819825,1,725.1387624982143,1
27.0,8,15013.73,1127.1441666666667,7,4,6.0,1403.17,51.547924156742056,23,9.0,148,1,34.97962331450225,1,273.6767523987052,1
38.0,7,32200.64,2552.3866666666668,9,5,7.0,2121.07,140.7938649847458,35,16.0,102,1,27.33192612296124,1,215.47411204030465,0
24.0,13,66250.64,5613.886666666666,8,6,7.0,2073.32,249.1620826334104,49,10.0,75,1,25.864245450061564,1,423.82400450207183,1
34.0,5,30386.2,2650.183333333333,7,8,9.0,4902.83,193.72585215484088,47,22.0,100,1,36.51915946501207,0,275.4722174468426,1
30.0,5,16752.69,1666.0575,8,6,6.0,2410.07,73.69989743550289,33,22.0,88,1,28.957170476581265,0,275.65706513174945,0
49.0,11,162259.96,13239.663333333332,1,5,4.0,187.05,343.57787391078733,6,1.0,209,0,33.19875957732098,2,29.00554780564107,2
48.0,11,15649.26,1420.105,4,6,1.0,195.62,7.85394640965675,14,1.0,328,0,38.8677635408171,2,336.14410978059857,1
34.0,4,34471.16,2682.596666666667,8,6,2.0,561.18,36.5855343153719,22,14.0,170,1,37.9051660960986,1,397.1611541421338,1
38.0,14,10265.86,761.4883333333332,6,8,2.0,2221.93,11.955770639913792,19,18.0,87,1,24.000214348051728,0,327.5873491081813,0
29.0,7,61711.89,5403.6575,6,6,2.0,464.0,68.57886737085119,21,14.0,70,1,30.65793706823301,1,435.2260351217293,1
27.0,2,74319.32,6260.276666666668,7,10,9.0,3192.94,308.6833806565484,42,22.0,124,1,39.996386871087374,0,108.56296922724556,1
22.0,12,27347.9,2499.991666666667,8,3,1.0,1274.89,13.306162533255351,12,9.0,154,1,29.474262509586644,1,423.2530685510213,1
32.0,2,28796.82,2378.735,6,6,5.0,2382.35,82.23521974662458,33,20.0,78,1,28.74631248102162,0,375.20812731796576,0
30.0,7,36898.44,2957.870000000001,10,8,9.0,1684.17,266.50400229729024,21,24.0,156,1,28.200873195775053,0,140.41959607864771,0
24.0,12,89367.27,7276.2725,2,3,2.0,716.97,148.63879469636794,0,7.0,249,0,34.47082608798125,2,340.1874195717005,1
21.0,13,92519.61,7438.9675,8,3,1.0,62.82,13561.0,8,12.0,146,1,25.172322071606327,1,299.1904072008707,1
24.0,7,62424.12,5010.01,7,8,5.0,1958.36,175.36031749584927,56,20.0,154,1,27.0044013168533,1,472.7614562219164,1
34.0,13,62016.76,5228.0633333333335,1604,5,3.0,1790.16,353.89508837654364,42,23.0,173,1,28.42532087581164,0,138.48564993858685,0
20.0,7,11874543.0,1077.1879166666668,10,8,3.0,3109.05,76779.0,34,21.0,60,1,32.61958944834762,0,257.146939404928,0
21.0,7,15645.89,1434.8241666666663,5,3,7.0,1327.96,74.2589118616632,26,19.0,172,1,36.07987227195985,1,212.14336229526944,1
48.0,9,40021.11,3233.0925,3,5,1.0,148.4,19.37656741508198,-2,9.0,225,0,33.994033510640875,2,492.7561282354748,0
30.0,2,83457.76,6936.813333333333,5,6,7.0,1266.18,386.7777430383226,14,14.0,82,1,35.123863686697945,1,202.9847592933617,1
36.0,6,57074.58,4679.215,7,9,3.0,2554.42,109.1532272852117,23,25.0,96,1,32.62530104036272,0,304.0431222865089,0
35.0,10,11280.545,1068.0454166666668,8,3,2.0,817.93,65080.0,8,13.0,196,1,33.72875156287216,1,339.2307838417686,1
30.0,12,74023.53,6335.6275,4,6,0.0,436.51,0.0,30,13.0,120,1,26.615188290294828,1,736.0859044691756,1
28.0,3,52475.7,4172.975,8,8,6.0,3342.73,250.00381112118737,16,25.0,94,1,22.29788970121838,1,99.11265857879091,0
24.0,12,14125.67,1173.1391666666666,10,10,8.0,2426.75,48.7180385608001,62,24.0,221,1,31.320161360149505,0,218.82293312225536,0
23.0,6,14070.22,1148.5183333333332,9,9,6.0,2075.81,40.16573685652548,39,18.0,166,1,24.521375223458207,0,307.5159815992559,0
31.0,4,26690.13,2326.1775,6,7,7.0,661.26,150.2627869589389,6,15.0,160,1,30.78779817909073,1,218.44547947340908,2
38.0,3,65671.98,5191.665,1,4,1.0,1463.48,30.131349116475764,15,1.0,262,0,31.752284044409585,2,258.02341940012053,2
28.0,14,29344.53,2562.3775,5,7,2.0,779.69,24.67538996984155,18,11.0,150,1,27.73006454172419,1,395.5224269343918,2
50.0,2,34981.59,2463.3877227928297,6,6,3.0,349.84,291.55001114671114,27,14.0,237,0,28.97622512207447,1,295.1213083440473,2
43.0,0,56370.98,4973.581666666667,4,6,4.0,726.6,180.81029483236568,18,0.0,219,0,29.464155548054585,2,490.3239549151197,0
39.0,6,17373.39,1550.7825,5,7,5.0,2537.45,54.03211205959445,17,14.0,210,1,34.762234152502714,1,328.70971045347324,0
41.0,9,77457.32,6161.776666666668,8,313,3.0,2170.02,176.5694801455494,59,15.0,225,1,33.928876950539745,0,599.2469321594098,0
55.0,2,23256.59,1892.049166666667,6,7,4.0,1216.75,56.058767523323525,13,22.0,200,1,33.76269353609585,1,296.26202412835164,1
39.0,0,86408.13,7257.677500000002,0,6,3.0,646.89,0.0,12,3.0,295,0,41.11440353174304,2,789.2584067648307,1
30.0,0,14656.68,1410.39,6,6,4.0,1395.09,32.357067970517704,11,11.0,306,1,22.143880562285577,1,313.4687316585527,1
26.0,2,9283.17,807.5975,9,8,8.0,1603.67,59.797864817441216,44,21.0,222,1,35.20190782391923,0,204.4444027530404,0
45.0,5,31564.72,2629.393333333333,6,6,4.0,1077.62,73.39786305467443,11,17.0,201,1,25.954482415743453,1,408.755455935646,1
43.0,0,61262.76,5054.23,6,9,5.0,2357.37,250.596842524502,18,24.0,83,1,32.8871037359534,0,382.0823941709423,0
53.0,7,61203.18000000001,4911.265,7,3,3.0,1194.51,133.60593539453544,25,19.0,290,0,29.0730339127212,2,87.06820251499414,2
34.0,9,35469.07,2935.755833333333,4,5,0.0,545.48,0.0,5,8.0,216,0,24.749608354208103,2,481.84046280693065,1
50.0,9,40671.27,3476.2725,2,5,3.0,467.7,92.71316837394748,6,3.0,328,0,30.08568838551584,1,441.2731361459676,2
34.0,5,55835.7,4617.975,9,5,8.0,2802.64,74787.0,21,18.0,104,1,40.035207300061714,0,389.0910165907246,1
45.0,8,28475.19,2090.9325,5,4,4.0,147.14,67.08218313758837,10,18.0,147,1,28.740462676672887,1,354.5187594351018,0
38.0,13,26029.41,1950.1175,3,7,3.0,412.13,33.7011516162198,9,15.0,303,0,33.65810144822864,1,342.96841303532534,2
37.0,4,10189.235,557.1029166666667,7,3,7.0,1381.87,33.10397923774184,5,13.0,157,1,38.05192065616149,1,259.55356851500306,0
39.0,4,84355.98,7304.665,4,4,1.0,641.33,46.3502690512575,3,3.0,232,0,27.26486868391857,2,822.4126080319611,2
53.0,0,159058.44,12240.562306885113,5,2,1.0,892.56,1247.0532503714094,13,11.0,345,0,37.05515142998964,1,1356.7285721971646,1
22.0,4,16956.9,1480.075,9,10,7.0,4144.18,57.55008939460578,20,21.0,171,1,40.43008176744454,1,188.53888828932307,0
55.0,5,30689.89,2612.4908333333333,2,5,3.0,632.46,16.415451659824875,4,9.0,214,0,27.332514927554215,2,379.21638114119577,1
40.0,1,11919.42,1088.285,4,7,1.0,1073.98,9.882767305565991,11,20.0,213,0,25.80420659862309,2,312.76528877877087,2
38.0,0,12768.94,1079.0783333333334,8,5,1.0,487.17,5.351086151020351,12,8.0,401,1,39.57916731454026,1,298.66002233199555,2
47.0,1,178814.16,15167.18,3,7,2.0,408.64,200.32637904481368,19,4.0,200,0,44.00495812213874,2,1277.0774731258396,0
29.0,1,87232.86,7118.405,4,4,3.0,1169.61,177.52915868950382,27,9.0,340,1,38.90349219529144,1,694.2964455712751,1
31.0,7,38310.6,3371.55,8,6,3.0,1616.26,72.17252428485044,30,17.0,95,1,34.26926644123149,1,434.803818727208,1
29.0,7,143544.96,12156.08,5,7,0.0,1434.18,0.0,28,15.0,190,1,31.061056240593967,1,1339.8597439051116,1
33.0,4,45705.04,3722.7533333333336,8,6,3.0,378.16,69.0449502064084,13,13.0,201,1,35.431910832868034,1,468.7323514424564,1
39.0,6,59893.26,5052.105000000001,6,3,1.0,1457.41,40.78819745724682,11,19.0,260,0,31.951018832504975,2,573.8101548669747,2
21.0,13,19491.84,1858.32,6,4,1.0,1158.75,12.53361318466754,24,16.0,401,1,38.79208728733509,1,323.6005304221029,1
39.0,1,29936.8,2302.733333333333,7,8,7.0,4147.65,92.7359849523813,23,26.0,155,1,24.93325968646019,1,334.4919296413337,1
45.0,4,72322.52,5982.876666666668,8,5,7.0,1872.04,407.50747459176864,21,22.0,204,0,28.334528586770816,0,149.0999704809879,1
28.0,3,28896.84,2151.07,7,7,3.0,2131.92,93.79526933695531,52,18.0,174,0,23.9986230834936,1,323.72502295813547,0
29.0,13,16798.15,1544.8458333333335,5,6,3.0,2266.73,31.31851710877492,7,11.0,112,1,25.10891353061775,1,342.9062976704958,2
24.0,14,78867.52,6779.293333333334,8,7,4.0,1803.18,144.77746826862125,40,16.0,72,1,38.77032361795143,0,606.2761501070747,0
34.0,3,14185.66,1216.138333333333,1,7,4.0,225.57,42.529921731791134,10,10.0,365,0,22.374298760634247,2,285.0004058341665,2
36.0,7,30061.36,2480.113333333333,5,6,2.0,242.47,37.38493719894231,15,19.0,320,1,28.84525839859244,1,339.1449729831796,1
33.0,5,158311.12,13403.593333333332,2,7,4.0,285.28,360.01771233124583,7,7.0,372,0,39.74748330432815,2,163.46200209021345,1
48.0,1,42843.65,3403.304166666667,0,7,4.0,1101.71,83.5918741671791,33,5.0,245,0,34.62859821077744,2,352.9883827112645,1
34.0,7,89434.35,7281.8625,2,6,4.0,537.46,244.7423877242117,8,8.0,346,0,36.501419908553984,1,551.4379957182904,1
30.0,4,17538.28,1307.5233333333333,8,5,7.0,3649.96,95.2176446724168,46,21.0,50,1,36.14793286285711,0,223.7864969351729,1
40.0,0,33049.87,2955.1558333333337,5,5,0.0,692.75,0.0,3,11.0,251,0,26.36711125455577,1,390.7016229759698,0
34.0,13,84989.45999999999,7314.454999999999,7,7,0.0,416.47,12643.0,23,11.0,381,1,30.28688501447685,1,838.4289112848842,1
41.0,2,37443.81,2990.3175,5,2,3.0,1110.5,82.76438274401436,12,5.0,273,0,39.71654648520153,2,364.25051569897016,2
19.0,6,9260.58,1018.715,6,6,7.0,3726.34,53.755602826515,26,25.0,107,0,25.41916887459797,0,275.7647828371586,1
34.0,2,45243.21,3855.2675,7,7,3.0,2482.56,89.29681595547069,61,27.0,164,1,31.68470013666338,0,421.7352523281085,0
41.0,9,116014.8,9907.9,2,528,3.0,1271.05,267.5292465940699,7,4.0,204,0,34.86549032216231,2,897.9581971931857,1
45.0,7,70943.86,5981.988333333334,1155,4,1.0,326.61,39.690753621017095,15,16.0,388,1,34.77011705730348,1,436.70461771058166,1
55.0,6,21702.87,1794.5725,0,2,0.0,509.16,0.0,12,3.0,362,0,36.63911560257003,2,370.5983936076567,2
34.0,7,89869.72,7626.143333333332,3,7,5.0,658.47,263.18996252711474,18,17.0,190,1,34.68634869112084,1,571.939882739381,1
27.0,9,46092.27,4134.022500000001,7,5,4.0,1509.72,114.31067068490866,23,20.0,165,1,24.74973118332959,1,379.90109642877405,0
34.0,6,36039.18,3169.265,466,9,7.0,2397.0,108.71381671063608,23,19.0,185,1,34.97822466254683,1,217.54203543013068,1
55.0,0,122008.59,10084.3825,2,7,0.0,432.37,0.0,15,8.0,189,0,36.70787268857019,2,969.779661884132,2
38.0,11,29644.12,2073.882743587481,8,3,1.0,17.72,14226.0,27,20.0,282,1,40.032393152805575,1,433.6346698515762,2
32.0,7,12524.625,897.71875,5,3,0.0,689.18,0.0,5,9.0,71,1,29.76275028824079,1,332.7878392753336,1
34.0,10,69803.6,5801.966666666667,8,5,6.0,2693.61,223.561269451943,16,13.0,202,1,33.256779052136785,1,492.7587055798201,0
31.0,7,37896.71,2885.0591666666664,5,5,3.0,657.12,86.02948648940674,18,2.0,363,0,38.5569011373271,1,411.582567617173,0
22.0,7,15333.36,999.78,10,6,5.0,2310.1,38.407242495970905,18,18.0,222,1,33.266809403547505,0,256.62579846741033,0
36.0,2,67255.6,5745.633333333334,4,6,4.0,122.5,133.77091158396078,4,7.0,273,0,29.187563100154925,2,392.89355984573206,0
51.0,12,28880.56,2502.7133333333336,3,1371,1.0,412.8,20.96972938241021,31,10.0,309,1,23.478529696267643,1,439.0469384286522,1
24.0,3,10357.485,1105.781182737125,9,7,3.0,2415.22,114.371075074366,27,20.0,204,1,26.763186941055608,0,281.4640010227164,1
34.0,5,15312.52,1021.0433333333332,7,10,2.0,2290.91,13.564921078240276,64,9.0,123,1,37.20013265744576,1,278.64859489866825,1
20.0,3,19949.34,1378.445,8,7,6.0,3321.79,63.14272761331768,53,23.0,65,1,30.032628775125275,0,242.99024215526933,2
29.0,14,34898.52,2923.21,3,5,6.0,1552.71,91.84864713238971,13,16.0,179,1,26.74350836232148,1,345.2584449215719,0
38.0,12,63259.8,5538.6500000000015,4,4,6.0,2572.3,263.0772078847184,17,19.0,216,0,37.47541549810493,1,332.16888842387885,1
29.0,14,129758.24,10865.186666666666,4,5,6.0,476.91,643.9488878634095,24,13.0,94,1,29.5260844705819,1,551.1399523554644,1
53.0,6,93163.52,7828.626666666668,5,5,3.0,13.57,149.07276540039754,9,11.0,317,0,43.28644693940977,1,771.895792276204,1
34.0,9,139538.32,11455.193333333336,2,5,4.0,706.54,255.09726061795212,12,15.0,274,0,27.2496405638414,2,444.40768679554367,2
55.0,12,133931.61000000002,11369.9675,0,5,3.0,1122.87,290.8817795280972,5,4.0,234,0,42.70736283620444,1,853.0924601202823,1
53.0,6,30958.06,2758.8383333333336,4,5,3.0,643.02,53.96351380658199,13,6.0,357,0,32.98056647912499,2,439.3954560537409,2
30.0,14,34290.12,2697.51,9,898,7.0,2686.81,185.1119825795006,52,9.0,171,1,36.82064895309465,1,249.72180093760983,0
27.0,8,14483.14,1290.9283333333333,9,5,6.0,2030.51,54.9270726994561,61,21.0,204,1,35.26846520790497,0,245.9741339010232,0
31.0,3,33131.6,2770.9666666666667,2,6,0.0,724.78,0.0,2,10.0,333,0,28.36578632426581,2,448.9933501784234,1
18.0,3,8628.61,530.0508333333332,9,5,4.0,1559.93,27.042246521770878,50,16.0,97,1,37.22558333025297,0,245.13873894100743,0
47.0,8,63068.88,5406.74,2,5,3.0,348.96,97.05733789386672,11,7.0,256,0,26.852995064089185,2,562.8980029361104,0
34.0,4,49215.72,3904.31,10,6,5.0,3197.22,119.7055535986156,62,23.0,81,1,34.135375663584725,0,397.30650029571433,1
34.0,2,14160.58,1067.0483333333334,7,7,0.0,670.02,0.0,23,17.0,296,0,29.39563148265708,1,286.5717162530539,1
34.0,4,19253.02,1591.418333333333,3,3,7.0,1264.11,78.30239061912039,6,8.0,80,1,29.794707665487135,1,166.98362486589906,1
50.0,6,28891.26,2163.1565158798767,5,7,0.0,499.1,146.44848412012325,13,7.0,268,0,40.55790947139774,2,348.1969725923725,2
52.0,0,15308303.0,6301.5,3,6,3.0,644.74,92.88055090703726,26,12.0,220,1,27.5135236902352,1,662.8151722093986,1
34.0,13,16706.97,1364.2475000000004,6,7,3.0,3987.25,70.36748553061265,44,16.0,135,1,31.36897779873908,1,282.3668577792534,0
32.0,3,85740.33,6871.0275,8,7,6.0,561.74,398.5896165244477,13,16.0,143,1,24.19170611961475,1,441.77072867727935,1
52.0,0,59494.14,5162.845,0,4,1.0,662.71,31.134100740407924,6,3.0,352,0,31.206550002807266,2,584.9396497149044,1
34.0,2,39887.22,3224.935,9,9,3.0,3119.6,133.47084524343262,57,22.0,156,0,34.97086572389593,0,303.082106174993,1
34.0,12,10186.535,552.8779166666667,8,7,5.0,2484.47,28.82494914807793,37,12.0,188,1,26.12189186764616,1,280.8312148173167,0
29.0,6,24308.05,1762.6708333333331,7,6,2.0,174.32,21.12401651320115,24,7.0,165,1,35.112463780129204,1,266.9077665008253,1
44.0,2,82920.2,7201.016666666666,4,7,3.0,1197.23,163.04659106969498,6,8.0,328,0,26.061130460005952,2,647.8664163616883,1
19.0,7,52566.39,4617.5325,8,9,5.0,4966.57,139.85212554777172,59,20.0,131,0,32.34893799026876,0,526.2543216479074,0
22.0,3,93955.16,8126.596666666667,5,5,2.0,425.43,91.98741416986208,15,10.0,340,0,37.49997505847849,1,445.8730515545445,1
32.0,14,97338.21,8220.517499999998,8,6,3.0,1052.21,36271.0,10,12.0,348,0,27.65447645502245,1,591.7412626309025,1
32.0,12,9900.0,926.0,7,9,2.0,1784.98,10.729408355400956,29,8.0,231,1,32.15204888502506,1,307.9371581322615,0
26.0,2,59375.22,4734.935,3,4,4.0,947.54,116.8332019412456,7,5.0,303,0,34.78026758313504,2,359.071472413374,2
26.0,3,17182.5,1230.875,0,6,2.0,1269.97,19.841128548060237,8,1.0,378,0,37.37694428261853,1,259.89388418096297,2
49.0,5,32314.44,2681.16628073925,2,5,3.0,1339.6,204.9179107962496,6,11.0,267,0,40.381051411646204,2,377.8942416545098,2
45.0,3,17458.44,1446.87,9,9,3.0,2816.06,66.40302649962311,13,20.0,102,1,34.58361063631291,1,311.93349877064963,0
42.0,5,32265.26,2673.7716666666665,4,4,4.0,105.11,64.44633573782424,24,9.0,249,1,36.68165209029903,1,131.6866244387569,1
49.0,10,19986.36,1864.53,7,7,1.0,669.47,13.379282242210817,22,11.0,270,0,33.29754956413592,1,352.6524648700308,1
18.0,8,57544.23,4672.3525,9,5,6.0,4368.6,175.34255423904472,41,22.0,155,1,27.383788381947586,0,409.3743267096746,0
32.0,7,19942.04,1783.8366666666668,7,9,6.0,4542.88,7103.0,51,25.0,69,1,36.62296356358048,0,251.13082247430248,0
19.0,7,19575.89,1559.3241666666663,5,10,5.0,2394.38,54.09079591393567,16,16.0,209,1,34.034157535486656,1,237.0120908321261,0
39.0,0,69847.44,6020.62,10,8,6.0,3413.05,255.27234453522323,22,26.0,65,1,34.694850523419625,0,384.22164261884905,1
20.0,9,33146.84,2704.2366666666658,6,4,1.0,168.46,19.921125145527093,26,16.0,380,1,26.99663404821187,1,327.62849616558367,1
21.0,9,51506.55,4051.2125,4,6,4.0,2681.39,160.9924107886305,18,14.0,106,1,27.914195157626036,1,261.27679678232937,1
28.0,8,79950.34,6393.528333333333,3,1,4.0,515.89,261.4747996593964,20,5.0,298,0,24.952119508316464,2,519.1153044678939,2
29.0,3,19823.565,1782.96375,1,3,3.0,1408.66,35.576309643920155,10,9.0,359,0,34.000464110027515,2,286.81520587305687,1
28.0,11,51950.28,4218.19,7,8,7.0,1723.13,235.1353203377228,24,12.0,224,1,25.08004237580579,1,357.73722338770483,1
37.0,5,59665.2,4870.1,6,6,4.0,2288.25,113.9663888878236,43,22.0,112,1,34.984464683098835,1,486.14272287651727,0
27.0,7,56580.63,4660.0525,6,5,2.0,1784.38,92.73864405350108,19,9.0,80,1,28.76208738615809,1,548.6141526425416,0
44.0,10,8681.77,647.4808333333334,6,9,7.0,2216.25,28.44218887394765,47,21.0,179,1,36.73937584172032,0,258.56476283121043,1
18.0,6,9092.87,477.73916666666673,6,6,5.0,2216.91,30.733496893113674,11,17.0,99,1,39.603711414287545,1,271.1382032872536,2
34.0,14,9133.045,777.0870833333332,6,7,6.0,3035.88,30.20103247533153,61,16.0,114,1,28.29641139737807,0,276.49503980511383,2
25.0,2,28835.68,2373.973333333333,2,5,4.0,1068.87,76419.0,14,7.0,340,0,29.31879810293577,2,337.314621561547,1
40.0,8,17602.095,1456.8412500000004,1,3,0.0,599.08,0.0,10,10.0,261,0,26.37676879813197,1,329.2369029443178,2
45.0,0,14161.865,1361.1554166666667,5,7,0.0,1331.37,0.0,5,18.0,256,0,25.573487353091465,1,342.6565149455644,1
30.0,14,54231.16,4727.263333333333,6,3,4.0,1293.76,129.70663031889407,11,14.0,185,1,34.22144416759881,1,517.4829360159931,1
51.0,11,9389456.0,11228.895,3,5,1.0,309.13,77.63386826733726,15,0.0,348,0,42.52634635782838,2,926.905238212231,2
41.0,11,17844.81,1309.0675,6,5,6.0,3962.26,54.95751568179575,20,17.0,36,1,32.244230889519216,1,250.2988864760896,1
45.0,7,51548.56,4193.713333333333,8,5,4.0,382.14,92.04786673224876,30,8.0,196,0,36.326999952437184,1,389.3816723584314,1
46.0,2,7464.64,391.0533333333333,7,10,5.0,3802.67,21.845762284738434,22,15.0,114,1,32.34021376587399,0,293.3765426868381,1
45.0,6,31370.8,2825.233333333333,1,6,2.0,421.43,46.61612907334207,-2,2.0,324,0,37.56505276771999,1,273.2623770631024,2
34.0,0,54265.54,4248.128333333333,3,5,2.0,545.37,82.10549979204414,24,11.0,282,0,36.7969993458816,1,505.20213769907815,2
43.0,11,18942.005,1349.5004166666668,1,3,1.0,156.54,14.040810431117595,11,12.0,214,0,31.91175781687666,2,264.1875222127069,1
18.0,1,13032.705,1032.05875,5,6,4.0,1497.16,28.85989008357431,10,19.0,311,0,28.094622594230657,2,306.3931045642306,1
35.0,13,44288.58,3390.715,10,5,8.0,1831.88,183.92849504518816,27,20.0,131,1,33.54327402082258,0,164.32761703552475,1
34.0,10,32196.04,2843.0033333333336,10,8,8.0,1661.03,164.2565162234063,29,19.0,224,1,25.24921819586548,0,140.21389671753064,1
33.0,7,41757.44,3317.786666666667,6,8,3.0,1360.45,100.0696282404713,61,18.0,215,1,37.54236164605004,0,374.60003661461417,0
34.0,12,101462.63999999998,8633.22,4,3,2.0,251.39,113.9009359758624,26,20.0,184,1,34.71862179274518,1,894.2771757313153,0
47.0,13,27814.63,2061.8858333333333,3,3,1.0,425.84,13.572811639360545,17,14.0,244,0,41.07769309945985,2,348.47340410867963,0
34.0,13,45491.7,3753.44458686965,3,7,3.0,634.36,381.9317546016069,20,20.0,326,1,26.99792786813201,1,301.68357264909923,2
32.0,13,29768.44,2448.703333333333,1,6,1.0,118.58,19.089060054680868,24,1.0,311,0,27.643234429269647,2,446.4161880283635,1
43.0,6,33208.01,2494.334166666667,0,7,4.0,407.86,75.66027410643706,6,4.0,344,0,32.80814524011481,2,369.2218596779881,1
21.0,7,81418.74,7065.895,1,4,3.0,1369.02,121.37850465033472,9,3.0,254,0,22.7747421577758,2,300.26738946362383,2
47.0,13,34343.83,3144.9858333333336,3,5,0.0,319.99,0.0,16,19.0,285,0,37.68288629059814,1,511.781872357937,1
24.0,12,170751.96,14415.33,3,4,4.0,1076.56,443.1054535943721,14,0.0,395,0,32.59321805960193,2,1119.385329940929,1
39.0,3,68471.16,5967.93,4,3,3.0,403.31,157.5362679770726,12,19.0,394,1,41.00423653389533,1,324.9381665808922,0
28.0,14,50818.83,4114.9025,6,5,6.0,1528.92,192.10880947278807,17,26.0,226,1,38.91854690946336,0,384.5495399408952,0
46.0,4,110557.08,9210.09,3,5,2.0,946.28,181.8557754300832,30,15.0,216,1,25.589745406604468,1,518.3295622687748,1
42.0,13,17455.005,1651.58375,1,3,2.0,532.1,24.613534072563876,7,3.0,191,0,32.81029380403241,1,352.8445130182436,0
20.0,6,22318.49,2130.8741666666665,5,2,3.0,947.41,39.91728359236453,8,0.0,226,0,37.990307638870746,2,180.253941891336,1
29.0,3,24795.16,1807.263333333333,8,6,0.0,664.38,0.0,27,9.0,334,0,32.326778115056115,1,398.70668333255486,1
32.0,2,65278.92,5402.91,10,7,3.0,1367.57,145.6007000086789,43,25.0,219,0,25.36192388422684,0,463.9602127101271,0
45.0,13,9967.82,684.6516666666666,6,9,6.0,1841.86,37.178867820661175,37,25.0,236,1,39.9607824622466,1,236.6095102201691,0
23.0,11,81658.48,7016.873333333332,9,8,7.0,2396.62,393.1342108126551,26,659.0,205,1,26.66132011169146,0,359.20289895058744,0
26.0,8,18327.97,1276.3308333333334,10,5,3.0,2358.32,23.823110550113203,49,9.0,222,1,24.803719430657694,1,257.54847859879,0
43.0,10,99902.37,8249.1975,3,6,2.0,446.72,97.3661220378027,5,5.0,193,0,36.85368595320436,2,821.5978238613595,1
46.0,2,59873.88,4836.49,3,5,3.0,1017.45,117.107326028894,0,2.0,214,0,32.582332458079726,2,374.2768767819557,1
39.0,14,145114.16,12010.846666666665,1,7,0.0,791.96,0.0,4,11.0,293,0,41.985221173147714,1,887.5764024663432,2
27.0,5,57838.06,4617.838333333333,3,4,2.0,1362.1,83.81748259925727,15,3.0,292,0,25.867923503119307,1,243.19240747803315,2
42.0,5,18675.65,1548.3041666666668,3,6,2.0,1352.15,16.528702751280758,8,18.0,101,1,38.40032075079973,1,298.4740049829346,1
38.0,5,20378.795,1428.2329166666666,3,5,4.0,1438.9,50.095855483310935,2,3.0,194,0,30.840662892365287,2,324.6592894443358,1
44.0,10,45033.54,3860.795,5,6,2.0,2381.98,57.85260773104784,22,18.0,212,1,33.782097797865745,1,424.3489611138767,1
34.0,6,7546.68,391.89,8,6,7.0,3207.74,40.13179544314696,26,16.0,39,1,38.12976456576229,0,244.54287601329543,0
38.0,7,45536.43,3426.884767343975,10,9,7.0,3415.38,541.7632382771656,42,25.0,166,1,34.00672326491868,0,337.9362174117212,1
21.0,8,37361.02,3280.418333333333,10,6,6.0,2911.75,129.87189051717294,54,19.0,54,1,28.675742551643523,0,405.306580546834,0
45.0,3,84687.54,6839.294999999999,0,3,1.0,69.41,64.18217564635987,9,10.0,188,0,31.22002562182804,2,719.4401116025307,1
24.0,1,8102.765,467.23041666666666,6,8,3.0,2750.88,29.49326117086453,30,21.0,129,1,36.68120076895339,0,244.8900288856036,1
54.0,0,77963.9,6711.991666666666,4,4,3.0,1441.62,136.8259469526195,8,10.0,326,0,36.7230462884984,2,716.2030920671771,2
25.0,11,68171.54999999999,5489.962499999999,6,3,1.0,1049.75,49.23388829058462,24,11.0,264,0,33.86379998687577,1,492.1821563507185,1
21.0,0,28184.28,2398.69,7,5,1.0,901.52,10300.0,31,13.0,340,1,32.93093062713473,1,294.4479868780575,2
34.0,14,40032.16,3465.013333333334,5,5,2.0,1058.13,64.38721911933311,15,6.0,263,0,30.996586600733337,2,432.68731524798994,2
